Date,ID,Tank_no,Treatment,Measurement,Value
07/31/2022 03:20:00,1A_Tem,1A,AMB,Temp,28.6
07/31/2022 03:20:00,1A_pH,1A,AMB,pH,8.222
07/31/2022 03:20:00,2E_Tem,2E,AMB,Temp,28.5
07/31/2022 03:20:00,2E_pH,2E,AMB,pH,8.294
07/31/2022 03:30:00,2C_Tem,2C,OA,Temp,28.5
07/31/2022 03:30:00,2C_pH,2C,OA,pH,7.66
07/31/2022 03:30:00,1B_Tem,1B,OA,Temp,28.6
07/31/2022 03:30:00,1B_pH,1B,OA,pH,7.92
07/31/2022 03:30:00,2B_Tem,2B,OA,Temp,28.6
07/31/2022 03:30:00,2B_pH,2B,OA,pH,7.87
07/31/2022 03:30:00,1D_Tem,1D,OA,Temp,28.6
07/31/2022 03:30:00,1D_pH,1D,OA,pH,7.88
07/31/2022 03:30:00,2D_Tem,2D,AMB,Temp,28.5
07/31/2022 03:30:00,2D_pH,2D,AMB,pH,8.212
07/31/2022 03:30:00,1E_Tem,1E,AMB,Temp,28.4
07/31/2022 03:30:00,1E_pH,1E,AMB,pH,8.204
07/31/2022 03:30:00,1C_Tem,1C,AMB,Temp,28.4
07/31/2022 03:30:00,1C_pH,1C,AMB,pH,8.232
07/31/2022 03:30:00,2A_Tem,2A,OA,Temp,28.6
07/31/2022 03:30:00,2A_pH,2A,OA,pH,7.91
07/31/2022 03:30:00,1A_Tem,1A,AMB,Temp,28.6
07/31/2022 03:30:00,1A_pH,1A,AMB,pH,8.222
07/31/2022 03:30:00,2E_Tem,2E,AMB,Temp,28.5
07/31/2022 03:30:00,2E_pH,2E,AMB,pH,8.304
07/31/2022 03:40:00,2C_Tem,2C,OA,Temp,28.5
07/31/2022 03:40:00,2C_pH,2C,OA,pH,7.93
07/31/2022 03:40:00,1B_Tem,1B,OA,Temp,28.6
07/31/2022 03:40:00,1B_pH,1B,OA,pH,7.9
07/31/2022 03:40:00,2B_Tem,2B,OA,Temp,28.5
07/31/2022 03:40:00,2B_pH,2B,OA,pH,7.82
07/31/2022 03:40:00,1D_Tem,1D,OA,Temp,28.6
07/31/2022 03:40:00,1D_pH,1D,OA,pH,7.8
07/31/2022 03:40:00,2D_Tem,2D,AMB,Temp,28.5
07/31/2022 03:40:00,2D_pH,2D,AMB,pH,8.212
07/31/2022 03:40:00,1E_Tem,1E,AMB,Temp,28.3
07/31/2022 03:40:00,1E_pH,1E,AMB,pH,8.204
07/31/2022 03:40:00,1C_Tem,1C,AMB,Temp,28.4
07/31/2022 03:40:00,1C_pH,1C,AMB,pH,8.232
07/31/2022 03:40:00,2A_Tem,2A,OA,Temp,28.6
07/31/2022 03:40:00,2A_pH,2A,OA,pH,7.96
07/31/2022 03:40:00,1A_Tem,1A,AMB,Temp,28.6
07/31/2022 03:40:00,1A_pH,1A,AMB,pH,8.222
07/31/2022 03:40:00,2E_Tem,2E,AMB,Temp,28.5
07/31/2022 03:40:00,2E_pH,2E,AMB,pH,8.304
07/31/2022 03:50:00,2C_Tem,2C,OA,Temp,28.5
07/31/2022 03:50:00,2C_pH,2C,OA,pH,7.88
07/31/2022 03:50:00,1B_Tem,1B,OA,Temp,28.5
07/31/2022 03:50:00,1B_pH,1B,OA,pH,7.88
07/31/2022 03:50:00,2B_Tem,2B,OA,Temp,28.5
07/31/2022 03:50:00,2B_pH,2B,OA,pH,7.92
07/31/2022 03:50:00,1D_Tem,1D,OA,Temp,28.5
07/31/2022 03:50:00,1D_pH,1D,OA,pH,7.68
07/31/2022 03:50:00,2D_Tem,2D,AMB,Temp,28.5
07/31/2022 03:50:00,2D_pH,2D,AMB,pH,8.212
07/31/2022 03:50:00,1E_Tem,1E,AMB,Temp,28.3
07/31/2022 03:50:00,1E_pH,1E,AMB,pH,8.204
07/31/2022 03:50:00,1C_Tem,1C,AMB,Temp,28.3
07/31/2022 03:50:00,1C_pH,1C,AMB,pH,8.232
07/31/2022 03:50:00,2A_Tem,2A,OA,Temp,28.5
07/31/2022 03:50:00,2A_pH,2A,OA,pH,7.84
07/31/2022 03:50:00,1A_Tem,1A,AMB,Temp,28.5
07/31/2022 03:50:00,1A_pH,1A,AMB,pH,8.222
07/31/2022 03:50:00,2E_Tem,2E,AMB,Temp,28.5
07/31/2022 03:50:00,2E_pH,2E,AMB,pH,8.304
07/31/2022 04:00:00,2C_Tem,2C,OA,Temp,28.4
07/31/2022 04:00:00,2C_pH,2C,OA,pH,7.82
07/31/2022 04:00:00,1B_Tem,1B,OA,Temp,28.5
07/31/2022 04:00:00,1B_pH,1B,OA,pH,7.84
07/31/2022 04:00:00,2B_Tem,2B,OA,Temp,28.5
07/31/2022 04:00:00,2B_pH,2B,OA,pH,7.87
07/31/2022 04:00:00,1D_Tem,1D,OA,Temp,28.5
07/31/2022 04:00:00,1D_pH,1D,OA,pH,7.87
07/31/2022 04:00:00,2D_Tem,2D,AMB,Temp,28.4
07/31/2022 04:00:00,2D_pH,2D,AMB,pH,8.212
07/31/2022 04:00:00,1E_Tem,1E,AMB,Temp,28.3
07/31/2022 04:00:00,1E_pH,1E,AMB,pH,8.204
07/31/2022 04:00:00,1C_Tem,1C,AMB,Temp,28.3
07/31/2022 04:00:00,1C_pH,1C,AMB,pH,8.232
07/31/2022 04:00:00,2A_Tem,2A,OA,Temp,28.5
07/31/2022 04:00:00,2A_pH,2A,OA,pH,7.9
07/31/2022 04:00:00,1A_Tem,1A,AMB,Temp,28.5
07/31/2022 04:00:00,1A_pH,1A,AMB,pH,8.222
07/31/2022 04:00:00,2E_Tem,2E,AMB,Temp,28.5
07/31/2022 04:00:00,2E_pH,2E,AMB,pH,8.304
07/31/2022 04:10:00,2C_Tem,2C,OA,Temp,28.4
07/31/2022 04:10:00,2C_pH,2C,OA,pH,7.73
07/31/2022 04:10:00,1B_Tem,1B,OA,Temp,28.5
07/31/2022 04:10:00,1B_pH,1B,OA,pH,7.96
07/31/2022 04:10:00,2B_Tem,2B,OA,Temp,28.5
07/31/2022 04:10:00,2B_pH,2B,OA,pH,7.81
07/31/2022 04:10:00,1D_Tem,1D,OA,Temp,28.5
07/31/2022 04:10:00,1D_pH,1D,OA,pH,7.78
07/31/2022 04:10:00,2D_Tem,2D,AMB,Temp,28.4
07/31/2022 04:10:00,2D_pH,2D,AMB,pH,8.212
07/31/2022 04:10:00,1E_Tem,1E,AMB,Temp,28.3
07/31/2022 04:10:00,1E_pH,1E,AMB,pH,8.204
07/31/2022 04:10:00,1C_Tem,1C,AMB,Temp,28.3
07/31/2022 04:10:00,1C_pH,1C,AMB,pH,8.232
07/31/2022 04:10:00,2A_Tem,2A,OA,Temp,28.5
07/31/2022 04:10:00,2A_pH,2A,OA,pH,7.95
07/31/2022 04:10:00,1A_Tem,1A,AMB,Temp,28.5
07/31/2022 04:10:00,1A_pH,1A,AMB,pH,8.222
07/31/2022 04:10:00,2E_Tem,2E,AMB,Temp,28.3
07/31/2022 04:10:00,2E_pH,2E,AMB,pH,8.304
07/31/2022 04:20:00,2C_Tem,2C,OA,Temp,28.4
07/31/2022 04:20:00,2C_pH,2C,OA,pH,7.65
07/31/2022 04:20:00,1B_Tem,1B,OA,Temp,28.5
07/31/2022 04:20:00,1B_pH,1B,OA,pH,7.93
07/31/2022 04:20:00,2B_Tem,2B,OA,Temp,28.5
07/31/2022 04:20:00,2B_pH,2B,OA,pH,7.91
07/31/2022 04:20:00,1D_Tem,1D,OA,Temp,28.5
07/31/2022 04:20:00,1D_pH,1D,OA,pH,7.71
07/31/2022 04:20:00,2D_Tem,2D,AMB,Temp,28.4
07/31/2022 04:20:00,2D_pH,2D,AMB,pH,8.212
07/31/2022 04:20:00,1E_Tem,1E,AMB,Temp,28.3
07/31/2022 04:20:00,1E_pH,1E,AMB,pH,8.204
07/31/2022 04:20:00,1C_Tem,1C,AMB,Temp,28.3
07/31/2022 04:20:00,1C_pH,1C,AMB,pH,8.232
07/31/2022 04:20:00,2A_Tem,2A,OA,Temp,28.5
07/31/2022 04:20:00,2A_pH,2A,OA,pH,7.82
07/31/2022 04:20:00,1A_Tem,1A,AMB,Temp,28.5
07/31/2022 04:20:00,1A_pH,1A,AMB,pH,8.222
07/31/2022 04:20:00,2E_Tem,2E,AMB,Temp,28.3
07/31/2022 04:20:00,2E_pH,2E,AMB,pH,8.304
07/31/2022 04:30:00,2C_Tem,2C,OA,Temp,28.4
07/31/2022 04:30:00,2C_pH,2C,OA,pH,7.93
07/31/2022 04:30:00,1B_Tem,1B,OA,Temp,28.5
07/31/2022 04:30:00,1B_pH,1B,OA,pH,7.92
07/31/2022 04:30:00,2B_Tem,2B,OA,Temp,28.5
07/31/2022 04:30:00,2B_pH,2B,OA,pH,7.86
07/31/2022 04:30:00,1D_Tem,1D,OA,Temp,28.5
07/31/2022 04:30:00,1D_pH,1D,OA,pH,7.85
07/31/2022 04:30:00,2D_Tem,2D,AMB,Temp,28.4
07/31/2022 04:30:00,2D_pH,2D,AMB,pH,8.202
07/31/2022 04:30:00,1E_Tem,1E,AMB,Temp,28.3
07/31/2022 04:30:00,1E_pH,1E,AMB,pH,8.204
07/31/2022 04:30:00,1C_Tem,1C,AMB,Temp,28.3
07/31/2022 04:30:00,1C_pH,1C,AMB,pH,8.232
07/31/2022 04:30:00,2A_Tem,2A,OA,Temp,28.5
07/31/2022 04:30:00,2A_pH,2A,OA,pH,7.9
07/31/2022 04:30:00,1A_Tem,1A,AMB,Temp,28.5
07/31/2022 04:30:00,1A_pH,1A,AMB,pH,8.222
07/31/2022 04:30:00,2E_Tem,2E,AMB,Temp,28.3
07/31/2022 04:30:00,2E_pH,2E,AMB,pH,8.304
07/31/2022 04:40:00,2C_Tem,2C,OA,Temp,28.4
07/31/2022 04:40:00,2C_pH,2C,OA,pH,7.87
07/31/2022 04:40:00,1B_Tem,1B,OA,Temp,28.5
07/31/2022 04:40:00,1B_pH,1B,OA,pH,7.9
07/31/2022 04:40:00,2B_Tem,2B,OA,Temp,28.5
07/31/2022 04:40:00,2B_pH,2B,OA,pH,7.76
07/31/2022 04:40:00,1D_Tem,1D,OA,Temp,28.5
07/31/2022 04:40:00,1D_pH,1D,OA,pH,7.77
07/31/2022 04:40:00,2D_Tem,2D,AMB,Temp,28.4
07/31/2022 04:40:00,2D_pH,2D,AMB,pH,8.202
07/31/2022 04:40:00,1E_Tem,1E,AMB,Temp,28.3
07/31/2022 04:40:00,1E_pH,1E,AMB,pH,8.204
07/31/2022 04:40:00,1C_Tem,1C,AMB,Temp,28.3
07/31/2022 04:40:00,1C_pH,1C,AMB,pH,8.232
07/31/2022 04:40:00,2A_Tem,2A,OA,Temp,28.5
07/31/2022 04:40:00,2A_pH,2A,OA,pH,7.95
07/31/2022 04:40:00,1A_Tem,1A,AMB,Temp,28.5
07/31/2022 04:40:00,1A_pH,1A,AMB,pH,8.222
07/31/2022 04:40:00,2E_Tem,2E,AMB,Temp,28.3
07/31/2022 04:40:00,2E_pH,2E,AMB,pH,8.304
07/31/2022 04:50:00,2C_Tem,2C,OA,Temp,28.4
07/31/2022 04:50:00,2C_pH,2C,OA,pH,7.81
07/31/2022 04:50:00,1B_Tem,1B,OA,Temp,28.5
07/31/2022 04:50:00,1B_pH,1B,OA,pH,7.88
07/31/2022 04:50:00,2B_Tem,2B,OA,Temp,28.4
07/31/2022 04:50:00,2B_pH,2B,OA,pH,7.9
07/31/2022 04:50:00,1D_Tem,1D,OA,Temp,28.5
07/31/2022 04:50:00,1D_pH,1D,OA,pH,7.91
07/31/2022 04:50:00,2D_Tem,2D,AMB,Temp,28.4
07/31/2022 04:50:00,2D_pH,2D,AMB,pH,8.212
07/31/2022 04:50:00,1E_Tem,1E,AMB,Temp,28.3
07/31/2022 04:50:00,1E_pH,1E,AMB,pH,8.204
07/31/2022 04:50:00,1C_Tem,1C,AMB,Temp,28.3
07/31/2022 04:50:00,1C_pH,1C,AMB,pH,8.242
07/31/2022 04:50:00,2A_Tem,2A,OA,Temp,28.4
07/31/2022 04:50:00,2A_pH,2A,OA,pH,7.82
07/31/2022 04:50:00,1A_Tem,1A,AMB,Temp,28.4
07/31/2022 04:50:00,1A_pH,1A,AMB,pH,8.222
07/31/2022 04:50:00,2E_Tem,2E,AMB,Temp,28.4
07/31/2022 04:50:00,2E_pH,2E,AMB,pH,8.304
07/31/2022 05:00:00,2C_Tem,2C,OA,Temp,28.4
07/31/2022 05:00:00,2C_pH,2C,OA,pH,7.7
07/31/2022 05:00:00,1B_Tem,1B,OA,Temp,28.5
07/31/2022 05:00:00,1B_pH,1B,OA,pH,7.84
07/31/2022 05:00:00,2B_Tem,2B,OA,Temp,28.4
07/31/2022 05:00:00,2B_pH,2B,OA,pH,7.84
07/31/2022 05:00:00,1D_Tem,1D,OA,Temp,28.5
07/31/2022 05:00:00,1D_pH,1D,OA,pH,7.85
07/31/2022 05:00:00,2D_Tem,2D,AMB,Temp,28.4
07/31/2022 05:00:00,2D_pH,2D,AMB,pH,8.212
07/31/2022 05:00:00,1E_Tem,1E,AMB,Temp,28.3
07/31/2022 05:00:00,1E_pH,1E,AMB,pH,8.204
07/31/2022 05:00:00,1C_Tem,1C,AMB,Temp,28.3
07/31/2022 05:00:00,1C_pH,1C,AMB,pH,8.242
07/31/2022 05:00:00,2A_Tem,2A,OA,Temp,28.5
07/31/2022 05:00:00,2A_pH,2A,OA,pH,7.89
07/31/2022 05:00:00,1A_Tem,1A,AMB,Temp,28.4
07/31/2022 05:00:00,1A_pH,1A,AMB,pH,8.222
07/31/2022 05:00:00,2E_Tem,2E,AMB,Temp,28.3
07/31/2022 05:00:00,2E_pH,2E,AMB,pH,8.304
07/31/2022 05:10:00,2C_Tem,2C,OA,Temp,28.5
07/31/2022 05:10:00,2C_pH,2C,OA,pH,7.78
07/31/2022 05:10:00,1B_Tem,1B,OA,Temp,28.5
07/31/2022 05:10:00,1B_pH,1B,OA,pH,7.94
07/31/2022 05:10:00,2B_Tem,2B,OA,Temp,28.5
07/31/2022 05:10:00,2B_pH,2B,OA,pH,7.8
07/31/2022 05:10:00,1D_Tem,1D,OA,Temp,28.5
07/31/2022 05:10:00,1D_pH,1D,OA,pH,7.76
07/31/2022 05:10:00,2D_Tem,2D,AMB,Temp,28.4
07/31/2022 05:10:00,2D_pH,2D,AMB,pH,8.212
07/31/2022 05:10:00,1E_Tem,1E,AMB,Temp,28.3
07/31/2022 05:10:00,1E_pH,1E,AMB,pH,8.204
07/31/2022 05:10:00,1C_Tem,1C,AMB,Temp,28.3
07/31/2022 05:10:00,1C_pH,1C,AMB,pH,8.242
07/31/2022 05:10:00,2A_Tem,2A,OA,Temp,28.5
07/31/2022 05:10:00,2A_pH,2A,OA,pH,7.95
07/31/2022 05:10:00,1A_Tem,1A,AMB,Temp,28.5
07/31/2022 05:10:00,1A_pH,1A,AMB,pH,8.222
07/31/2022 05:10:00,2E_Tem,2E,AMB,Temp,28.3
07/31/2022 05:10:00,2E_pH,2E,AMB,pH,8.304
07/31/2022 05:20:00,2C_Tem,2C,OA,Temp,28.5
07/31/2022 05:20:00,2C_pH,2C,OA,pH,7.88
07/31/2022 05:20:00,1B_Tem,1B,OA,Temp,28.5
07/31/2022 05:20:00,1B_pH,1B,OA,pH,7.93
07/31/2022 05:20:00,2B_Tem,2B,OA,Temp,28.5
07/31/2022 05:20:00,2B_pH,2B,OA,pH,7.89
07/31/2022 05:20:00,1D_Tem,1D,OA,Temp,28.5
07/31/2022 05:20:00,1D_pH,1D,OA,pH,7.9
07/31/2022 05:20:00,2D_Tem,2D,AMB,Temp,28.4
07/31/2022 05:20:00,2D_pH,2D,AMB,pH,8.202
07/31/2022 05:20:00,1E_Tem,1E,AMB,Temp,28.3
07/31/2022 05:20:00,1E_pH,1E,AMB,pH,8.204
07/31/2022 05:20:00,1C_Tem,1C,AMB,Temp,28.3
07/31/2022 05:20:00,1C_pH,1C,AMB,pH,8.222
07/31/2022 05:20:00,2A_Tem,2A,OA,Temp,28.5
07/31/2022 05:20:00,2A_pH,2A,OA,pH,7.83
07/31/2022 05:20:00,1A_Tem,1A,AMB,Temp,28.5
07/31/2022 05:20:00,1A_pH,1A,AMB,pH,8.222
07/31/2022 05:20:00,2E_Tem,2E,AMB,Temp,28.4
07/31/2022 05:20:00,2E_pH,2E,AMB,pH,8.304
07/31/2022 05:30:00,2C_Tem,2C,OA,Temp,28.4
07/31/2022 05:30:00,2C_pH,2C,OA,pH,7.83
07/31/2022 05:30:00,1B_Tem,1B,OA,Temp,28.5
07/31/2022 05:30:00,1B_pH,1B,OA,pH,7.91
07/31/2022 05:30:00,2B_Tem,2B,OA,Temp,28.5
07/31/2022 05:30:00,2B_pH,2B,OA,pH,7.83
07/31/2022 05:30:00,1D_Tem,1D,OA,Temp,28.5
07/31/2022 05:30:00,1D_pH,1D,OA,pH,7.84
07/31/2022 05:30:00,2D_Tem,2D,AMB,Temp,28.4
07/31/2022 05:30:00,2D_pH,2D,AMB,pH,8.212
07/31/2022 05:30:00,1E_Tem,1E,AMB,Temp,28.3
07/31/2022 05:30:00,1E_pH,1E,AMB,pH,8.204
07/31/2022 05:30:00,1C_Tem,1C,AMB,Temp,28.3
07/31/2022 05:30:00,1C_pH,1C,AMB,pH,8.222
07/31/2022 05:30:00,2A_Tem,2A,OA,Temp,28.5
07/31/2022 05:30:00,2A_pH,2A,OA,pH,7.9
07/31/2022 05:30:00,1A_Tem,1A,AMB,Temp,28.5
07/31/2022 05:30:00,1A_pH,1A,AMB,pH,8.222
07/31/2022 05:30:00,2E_Tem,2E,AMB,Temp,28.3
07/31/2022 05:30:00,2E_pH,2E,AMB,pH,8.304
07/31/2022 05:40:00,2C_Tem,2C,OA,Temp,28.4
07/31/2022 05:40:00,2C_pH,2C,OA,pH,7.77
07/31/2022 05:40:00,1B_Tem,1B,OA,Temp,28.5
07/31/2022 05:40:00,1B_pH,1B,OA,pH,7.88
07/31/2022 05:40:00,2B_Tem,2B,OA,Temp,28.5
07/31/2022 05:40:00,2B_pH,2B,OA,pH,7.93
07/31/2022 05:40:00,1D_Tem,1D,OA,Temp,28.5
07/31/2022 05:40:00,1D_pH,1D,OA,pH,7.74
07/31/2022 05:40:00,2D_Tem,2D,AMB,Temp,28.4
07/31/2022 05:40:00,2D_pH,2D,AMB,pH,8.202
07/31/2022 05:40:00,1E_Tem,1E,AMB,Temp,28.3
07/31/2022 05:40:00,1E_pH,1E,AMB,pH,8.204
07/31/2022 05:40:00,1C_Tem,1C,AMB,Temp,28.3
07/31/2022 05:40:00,1C_pH,1C,AMB,pH,8.222
07/31/2022 05:40:00,2A_Tem,2A,OA,Temp,28.5
07/31/2022 05:40:00,2A_pH,2A,OA,pH,7.95
07/31/2022 05:40:00,1A_Tem,1A,AMB,Temp,28.5
07/31/2022 05:40:00,1A_pH,1A,AMB,pH,8.222
07/31/2022 05:40:00,2E_Tem,2E,AMB,Temp,28.4
07/31/2022 05:40:00,2E_pH,2E,AMB,pH,8.304
07/31/2022 05:50:00,2C_Tem,2C,OA,Temp,28.4
07/31/2022 05:50:00,2C_pH,2C,OA,pH,7.69
07/31/2022 05:50:00,1B_Tem,1B,OA,Temp,28.5
07/31/2022 05:50:00,1B_pH,1B,OA,pH,7.85
07/31/2022 05:50:00,2B_Tem,2B,OA,Temp,28.4
07/31/2022 05:50:00,2B_pH,2B,OA,pH,7.87
07/31/2022 05:50:00,1D_Tem,1D,OA,Temp,28.5
07/31/2022 05:50:00,1D_pH,1D,OA,pH,7.89
07/31/2022 05:50:00,2D_Tem,2D,AMB,Temp,28.4
07/31/2022 05:50:00,2D_pH,2D,AMB,pH,8.212
07/31/2022 05:50:00,1E_Tem,1E,AMB,Temp,28.3
07/31/2022 05:50:00,1E_pH,1E,AMB,pH,8.204
07/31/2022 05:50:00,1C_Tem,1C,AMB,Temp,28.3
07/31/2022 05:50:00,1C_pH,1C,AMB,pH,8.232
07/31/2022 05:50:00,2A_Tem,2A,OA,Temp,28.4
07/31/2022 05:50:00,2A_pH,2A,OA,pH,7.84
07/31/2022 05:50:00,1A_Tem,1A,AMB,Temp,28.5
07/31/2022 05:50:00,1A_pH,1A,AMB,pH,8.222
07/31/2022 05:50:00,2E_Tem,2E,AMB,Temp,28.3
07/31/2022 05:50:00,2E_pH,2E,AMB,pH,8.304
07/31/2022 06:00:00,2C_Tem,2C,OA,Temp,28.4
07/31/2022 06:00:00,2C_pH,2C,OA,pH,7.92
07/31/2022 06:00:00,1B_Tem,1B,OA,Temp,28.5
07/31/2022 06:00:00,1B_pH,1B,OA,pH,7.84
07/31/2022 06:00:00,2B_Tem,2B,OA,Temp,28.4
07/31/2022 06:00:00,2B_pH,2B,OA,pH,7.8
07/31/2022 06:00:00,1D_Tem,1D,OA,Temp,28.5
07/31/2022 06:00:00,1D_pH,1D,OA,pH,7.82
07/31/2022 06:00:00,2D_Tem,2D,AMB,Temp,28.4
07/31/2022 06:00:00,2D_pH,2D,AMB,pH,8.212
07/31/2022 06:00:00,1E_Tem,1E,AMB,Temp,28.3
07/31/2022 06:00:00,1E_pH,1E,AMB,pH,8.214
07/31/2022 06:00:00,1C_Tem,1C,AMB,Temp,28.3
07/31/2022 06:00:00,1C_pH,1C,AMB,pH,8.232
07/31/2022 06:00:00,2A_Tem,2A,OA,Temp,28.5
07/31/2022 06:00:00,2A_pH,2A,OA,pH,7.91
07/31/2022 06:00:00,1A_Tem,1A,AMB,Temp,28.5
07/31/2022 06:00:00,1A_pH,1A,AMB,pH,8.222
07/31/2022 06:00:00,2E_Tem,2E,AMB,Temp,28.3
07/31/2022 06:00:00,2E_pH,2E,AMB,pH,8.314
07/31/2022 06:10:00,2C_Tem,2C,OA,Temp,28.5
07/31/2022 06:10:00,2C_pH,2C,OA,pH,7.89
07/31/2022 06:10:00,1B_Tem,1B,OA,Temp,28.6
07/31/2022 06:10:00,1B_pH,1B,OA,pH,7.94
07/31/2022 06:10:00,2B_Tem,2B,OA,Temp,28.5
07/31/2022 06:10:00,2B_pH,2B,OA,pH,7.91
07/31/2022 06:10:00,1D_Tem,1D,OA,Temp,28.5
07/31/2022 06:10:00,1D_pH,1D,OA,pH,7.71
07/31/2022 06:10:00,2D_Tem,2D,AMB,Temp,28.5
07/31/2022 06:10:00,2D_pH,2D,AMB,pH,8.202
07/31/2022 06:10:00,1E_Tem,1E,AMB,Temp,28.3
07/31/2022 06:10:00,1E_pH,1E,AMB,pH,8.204
07/31/2022 06:10:00,1C_Tem,1C,AMB,Temp,28.4
07/31/2022 06:10:00,1C_pH,1C,AMB,pH,8.232
07/31/2022 06:10:00,2A_Tem,2A,OA,Temp,28.5
07/31/2022 06:10:00,2A_pH,2A,OA,pH,7.96
07/31/2022 06:10:00,1A_Tem,1A,AMB,Temp,28.5
07/31/2022 06:10:00,1A_pH,1A,AMB,pH,8.222
07/31/2022 06:10:00,2E_Tem,2E,AMB,Temp,28.4
07/31/2022 06:10:00,2E_pH,2E,AMB,pH,8.304
07/31/2022 06:20:00,2C_Tem,2C,OA,Temp,28.5
07/31/2022 06:20:00,2C_pH,2C,OA,pH,7.84
07/31/2022 06:20:00,1B_Tem,1B,OA,Temp,28.6
07/31/2022 06:20:00,1B_pH,1B,OA,pH,7.93
07/31/2022 06:20:00,2B_Tem,2B,OA,Temp,28.5
07/31/2022 06:20:00,2B_pH,2B,OA,pH,7.86
07/31/2022 06:20:00,1D_Tem,1D,OA,Temp,28.6
07/31/2022 06:20:00,1D_pH,1D,OA,pH,7.88
07/31/2022 06:20:00,2D_Tem,2D,AMB,Temp,28.5
07/31/2022 06:20:00,2D_pH,2D,AMB,pH,8.212
07/31/2022 06:20:00,1E_Tem,1E,AMB,Temp,28.5
07/31/2022 06:20:00,1E_pH,1E,AMB,pH,8.204
07/31/2022 06:20:00,1C_Tem,1C,AMB,Temp,28.5
07/31/2022 06:20:00,1C_pH,1C,AMB,pH,8.232
07/31/2022 06:20:00,2A_Tem,2A,OA,Temp,28.5
07/31/2022 06:20:00,2A_pH,2A,OA,pH,7.82
07/31/2022 06:20:00,1A_Tem,1A,AMB,Temp,28.6
07/31/2022 06:20:00,1A_pH,1A,AMB,pH,8.222
07/31/2022 06:20:00,2E_Tem,2E,AMB,Temp,28.5
07/31/2022 06:20:00,2E_pH,2E,AMB,pH,8.304
07/31/2022 06:30:00,2C_Tem,2C,OA,Temp,28.5
07/31/2022 06:30:00,2C_pH,2C,OA,pH,7.77
07/31/2022 06:30:00,1B_Tem,1B,OA,Temp,28.6
07/31/2022 06:30:00,1B_pH,1B,OA,pH,7.91
07/31/2022 06:30:00,2B_Tem,2B,OA,Temp,28.5
07/31/2022 06:30:00,2B_pH,2B,OA,pH,7.78
07/31/2022 06:30:00,1D_Tem,1D,OA,Temp,28.6
07/31/2022 06:30:00,1D_pH,1D,OA,pH,7.82
07/31/2022 06:30:00,2D_Tem,2D,AMB,Temp,28.5
07/31/2022 06:30:00,2D_pH,2D,AMB,pH,8.212
07/31/2022 06:30:00,1E_Tem,1E,AMB,Temp,28.5
07/31/2022 06:30:00,1E_pH,1E,AMB,pH,8.204
07/31/2022 06:30:00,1C_Tem,1C,AMB,Temp,28.6
07/31/2022 06:30:00,1C_pH,1C,AMB,pH,8.232
07/31/2022 06:30:00,2A_Tem,2A,OA,Temp,28.5
07/31/2022 06:30:00,2A_pH,2A,OA,pH,7.9
07/31/2022 06:30:00,1A_Tem,1A,AMB,Temp,28.6
07/31/2022 06:30:00,1A_pH,1A,AMB,pH,8.222
07/31/2022 06:30:00,2E_Tem,2E,AMB,Temp,28.5
07/31/2022 06:30:00,2E_pH,2E,AMB,pH,8.304
07/31/2022 06:40:00,2C_Tem,2C,OA,Temp,28.6
07/31/2022 06:40:00,2C_pH,2C,OA,pH,7.67
07/31/2022 06:40:00,1B_Tem,1B,OA,Temp,28.6
07/31/2022 06:40:00,1B_pH,1B,OA,pH,7.89
07/31/2022 06:40:00,2B_Tem,2B,OA,Temp,28.5
07/31/2022 06:40:00,2B_pH,2B,OA,pH,7.9
07/31/2022 06:40:00,1D_Tem,1D,OA,Temp,28.7
07/31/2022 06:40:00,1D_pH,1D,OA,pH,7.73
07/31/2022 06:40:00,2D_Tem,2D,AMB,Temp,28.5
07/31/2022 06:40:00,2D_pH,2D,AMB,pH,8.212
07/31/2022 06:40:00,1E_Tem,1E,AMB,Temp,28.5
07/31/2022 06:40:00,1E_pH,1E,AMB,pH,8.214
07/31/2022 06:40:00,1C_Tem,1C,AMB,Temp,28.6
07/31/2022 06:40:00,1C_pH,1C,AMB,pH,8.232
07/31/2022 06:40:00,2A_Tem,2A,OA,Temp,28.6
07/31/2022 06:40:00,2A_pH,2A,OA,pH,7.95
07/31/2022 06:40:00,1A_Tem,1A,AMB,Temp,28.6
07/31/2022 06:40:00,1A_pH,1A,AMB,pH,8.232
07/31/2022 06:40:00,2E_Tem,2E,AMB,Temp,28.5
07/31/2022 06:40:00,2E_pH,2E,AMB,pH,8.304
07/31/2022 06:50:00,2C_Tem,2C,OA,Temp,28.6
07/31/2022 06:50:00,2C_pH,2C,OA,pH,7.93
07/31/2022 06:50:00,1B_Tem,1B,OA,Temp,28.6
07/31/2022 06:50:00,1B_pH,1B,OA,pH,7.86
07/31/2022 06:50:00,2B_Tem,2B,OA,Temp,28.5
07/31/2022 06:50:00,2B_pH,2B,OA,pH,7.86
07/31/2022 06:50:00,1D_Tem,1D,OA,Temp,28.7
07/31/2022 06:50:00,1D_pH,1D,OA,pH,7.89
07/31/2022 06:50:00,2D_Tem,2D,AMB,Temp,28.5
07/31/2022 06:50:00,2D_pH,2D,AMB,pH,8.212
07/31/2022 06:50:00,1E_Tem,1E,AMB,Temp,28.6
07/31/2022 06:50:00,1E_pH,1E,AMB,pH,8.214
07/31/2022 06:50:00,1C_Tem,1C,AMB,Temp,28.6
